ID,TITLE,URL,PUBLISHER,CATEGORY,STORY,HOSTNAME,TIMESTAMP
107,McDonald's February Sales Threaten First-Quarter Margins,http://247wallst.com/services/2014/03/10/mcdonalds-february-sales-threaten-first-quarter-margins/,24\/7 Wall St.,b,d4lvRcSzuglGdFMmqvT6ZGcG8vDlM,247wallst.com,1.39447E+12
108,"McDonald's US sales fall 1.4 per cent in February, hampered again by bad  ...",http://www.brandonsun.com/business/breaking-news/mcdonalds-us-sales-fall-14-per-cent-in-february-hampered-again-by-bad-winter-weather-249265051.html\?thx=y,Brandon Sun,b,d4lvRcSzuglGdFMmqvT6ZGcG8vDlM,www.brandonsun.com,1.39447E+12
109,McDonald's Reports February Global Comparable Sales,http://www.marketwatch.com/story/mcdonalds-reports-february-global-comparable-sales-2014-03-10\?reflink=MW_news_stmp,MarketWatch,b,d4lvRcSzuglGdFMmqvT6ZGcG8vDlM,www.marketwatch.com,1.39447E+12
110,Stock market live blog: S&P 500 retreats from record after downbeat China data,http://blogs.marketwatch.com/thetell/2014/03/10/stock-market-live-blog-sp-500-retreats-from-record-after-downbeat-china-data/,MarketWatch \(blog\),b,dchKRTV8vDviyCMH_lfUDTuFThh_M,blogs.marketwatch.com,1.39447E+12
111,Wall Street edges lower after record; Boeing drags,http://money.msn.com/business-news/article.aspx\?feed=OBR&amp;date=20140310&amp;id=17397149,MSN Money,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,money.msn.com,1.39447E+12
112,"Five years after stock meltdown, most Cleveland-area companies have  ...",http://www.cleveland.com/business/index.ssf/2014/03/five_years_after_stock_meltdow.html,The Plain Dealer,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.cleveland.com,1.39447E+12
113,"Weak China exports weigh on stocks, hit commodities",http://www.livemint.com/Money/1Dp2lXhREFGhKVQlhD6QLL/Weak-China-exports-weigh-on-stocks-hit-commodities.html,Livemint,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.livemint.com,1.39447E+12
114,Earnings Season And the Dow: An Early Look,http://www.fool.com/investing/general/2014/03/10/earnings-season-and-the-dow-an-early-look.aspx,Motley Fool,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.fool.com,1.39447E+12
115,"US stocks dip on weak Asian data, Ukraine",http://www.brecorder.com/markets/equity/americas/161668-us-stocks-dip-on-weak-asian-data-ukraine.html,Business Recorder,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.brecorder.com,1.39447E+12
116,Major Averages Climb Off Lows But Remain In The Red,http://www.lse.co.uk/AllNews.asp\?code=hopg3kmw&amp;headline=Major_Averages_Climb_Off_Lows_But_Remain_In_The_Red,London South East,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.lse.co.uk,1.39447E+12
117,Disappointing Chinese Trade Data Weighing On Wall Street - US Commentary,http://www.lse.co.uk/AllNews.asp\?code=vu7mr1g4&amp;headline=Disappointing_Chinese_Trade_Data_Weighing_On_Wall_Street__US_Commentary,London South East,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.lse.co.uk,1.39447E+12
118,Stocks fall on weak China export data,http://www.courier-journal.com/usatoday/article/6249183,The Courier-Journal,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.courier-journal.com,1.39447E+12
119,Global Growth Worries May Pressure Stocks,http://www.rttnews.com/2283409/global-growth-worries-may-pressure-stocks.aspx\?utm_source=google&amp;utm_campaign=sitemap,RTT News,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.rttnews.com,1.39447E+12
120,Stocks slip as investors keep eye on Asia,http://money.cnn.com/2014/03/10/investing/stocks-markets/,CNNMoney,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,money.cnn.com,1.39447E+12
121,Stocks Down At Midday On Weak China Export Data,http://news.investors.com/investing-stock-market-today/031014-692648-stocks-down-in-weak-volume.htm,Investor's Business Daily,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,news.investors.com,1.39447E+12
122,Midday Market Stats: The Boeing Company Pressures the Dow Jones Industrial  ...,http://www.schaeffersresearch.com/commentary/content/blogs/midday+market+stats+the+boeing+company+pressures+the+dow+jones+industrial+average/trading_floor_blog.aspx\?blogid=120103,Schaeffers Research \(blog\),b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.schaeffersresearch.com,1.39447E+12
123,Wall Street edges lower after S&P's record close,http://www.buenosairesherald.com/article/154063/wall-street-edges-lower-after-sps-record-close,Buenos Aires Herald,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.buenosairesherald.com,1.39447E+12
124,Wall St down on Asian data,http://www.businessspectator.com.au/news/2014/3/11/financial-markets/wall-st-down-asian-data,Business Spectator,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.businessspectator.com.au,1.39447E+12
125,"Stock Market News for March 10, 2014 - Market News",http://www.nasdaq.com/article/stock-market-news-for-march-10-2014-market-news-cm333779,NASDAQ,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.nasdaq.com,1.39447E+12
126,U.S. stocks open lower in subdued trade; Dow Jones down 0.28%,http://www.nasdaq.com/article/us-stocks-open-lower-in-subdued-trade-dow-jones-down-028-cm333737,NASDAQ,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.nasdaq.com,1.39447E+12
127,Stocks Seeing Modest Weakness In Early Trading - U.S. Commentary,http://www.rttnews.com/2283436/stocks-seeing-modest-weakness-in-early-trading-u-s-commentary.aspx\?type=uscom,RTT News,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.rttnews.com,1.39447E+12
128,"Today's Stock market DJIA Dow Jones Industrial Average, Nasdaq, S&P 500;",http://www.learningandfinance.com/2014/03/10/todays-stock-market-djia-dow-jones-industrial-average-nasdaq-s/,Learning and Finance,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.learningandfinance.com,1.39447E+12
129,"US: Stocks open lower on weak Asian data, Ukraine",http://www.businesstimes.com.sg/breaking-news/stock-markets/us-stocks-open-lower-weak-asian-data-ukraine-20140310,Business Times \(subscription\),b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.businesstimes.com.sg,1.39447E+12
130,Stocks slip slightly,http://www.hartfordbusiness.com/article/20140310/NEWS02/303109977,Hartford Business,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.hartfordbusiness.com,1.39447E+12
131,Major Averages Posting Modest Losses In Early Trading,http://www.rttnews.com/2283435/major-averages-posting-modest-losses-in-early-trading.aspx\?type=mu&amp;utm_source=google&amp;utm_campaign=sitemap,RTT News,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.rttnews.com,1.39447E+12
132,Wall street edges lower after record,http://www.iol.co.za/business/international/wall-street-edges-lower-after-record-1.1659082,Independent Online,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.iol.co.za,1.39447E+12
133,US STOCKS-Wall Street edges lower after record; Boeing drags,http://in.reuters.com/article/2014/03/10/markets-usa-stocks-idINL2N0M70WJ20140310,Reuters,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,in.reuters.com,1.39447E+12
134,Bull market celebrates its 5th birthday: But is the party over?,http://finance.yahoo.com/blogs/daily-ticker/the-stock-market-rally-is-5-years-old-today--can-it-last-another-year--141435188.html,Yahoo Finance \(blog\),b,dchKRTV8vDviyCMH_lfUDTuFThh_M,finance.yahoo.com,1.39447E+12
135,"MARKET SNAPSHOT: US Stocks Held Back By China, Last Week's Moves",http://english.capital.gr/News.asp\?id=1972455,Capital.gr \(press release\),b,dchKRTV8vDviyCMH_lfUDTuFThh_M,english.capital.gr,1.39447E+12
136,"Market Hustle: Stocks Fall on Weak Asian Data, Ukraine Gas Tensions",http://www.thestreet.com/story/12523053/1/market-hustle-stocks-fall-on-weak-data-from-asia.html,TheStreet.com,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.thestreet.com,1.39447E+12
137,Asia Worries Send Stocks Sliding,http://www.foxbusiness.com/markets/2014/03/10/wall-street-slips-amid-asia-worries/,Fox Business,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.foxbusiness.com,1.39447E+12
138,US stocks open lower on weak Asian data,http://www.tradingroom.com.au/apps/view_breaking_news_article.ac\?page=/data/news_research/published/2014/3/70/catf_140311_005600_8833.html,Trading Room,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.tradingroom.com.au,1.39447E+12
139,Stocks fall slightly at the open,http://www.stevenspointjournal.com/usatoday/article/6249183,Stevenspointjournal,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.stevenspointjournal.com,1.39447E+12
140,Dow Jones Industrial Average: 5 Year Stock Market Crash Anniversary [Direxion  ...,http://etfdailynews.com/2014/03/10/dow-jones-industrial-average-5-year-stock-market-crash-anniversary/,ETF Daily News,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,etfdailynews.com,1.39447E+12
141,Dow Averaging 3% Since 2000,http://news.stocktradersdaily.com/news_releases/Dow+Averaging+3+percent+Since+2000+31014.html,Stock Traders Daily,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,news.stocktradersdaily.com,1.39447E+12
142,Wall St opens lower after S&P's record close,http://www.business-standard.com/article/international/wall-st-opens-lower-after-s-p-s-record-close-114031000870_1.html,Business Standard,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.business-standard.com,1.39447E+12
143,US STOCKS SNAPSHOT-Wall St opens lower after S&P's record close,http://in.reuters.com/article/2014/03/10/markets-usa-stocks-open-idINZXN0R4D0520140310,Reuters,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,in.reuters.com,1.39447E+12
144,Buyer Beware: A Bull Market Doesn't Lift All Stocks,http://www.forbes.com/sites/investor/2014/03/10/buyer-beware-a-bull-market-doesnt-lift-all-stocks/,Forbes,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.forbes.com,1.39447E+12
145,"US stocks held back by China, last week's moves",http://www.marketwatch.com/story/us-stocks-held-back-by-china-last-weeks-moves-2014-03-10\?link=MW_latest_news,MarketWatch,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.marketwatch.com,1.39447E+12
146,Dow Jones Transportation Average Pushing Higher,http://www.nasdaq.com/article/dow-jones-transportation-average-pushing-higher-cm333680,NASDAQ,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.nasdaq.com,1.39447E+12
147,Futures Pointing To A Lower Open On Wall Street,http://www.rttnews.com/2283379/futures-pointing-to-a-lower-open-on-wall-street.aspx\?type=mu&amp;utm_source=google&amp;utm_campaign=sitemap,RTT News,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.rttnews.com,1.39447E+12
148,Dow Jones Industrial Average Gained Last Week,http://www.investing.com/analysis/dow-jones-industrial-average-gained-last-week-205343,Investing.com,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.investing.com,1.39447E+12
149,Stocks May Come Under Pressure On Disappointing Chinese Data - U.S.  ...,http://www.rttnews.com/2283378/stocks-may-come-under-pressure-on-disappointing-chinese-data-u-s-commentary.aspx\?type=ts,RTT News,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.rttnews.com,1.39447E+12
150,Wall Street opens lower after S&P's record close,http://www.buenosairesherald.com/article/154063/wall-street-opens-lower-after-sps-record-close,Buenos Aires Herald,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.buenosairesherald.com,1.39447E+12
151,"U.S. futures mixed to lower, Chinese data weighs; Dow Jones down 0.09%",http://www.nasdaq.com/article/us-futures-mixed-to-lower-chinese-data-weighs-dow-jones-down-009-cm333648,NASDAQ,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.nasdaq.com,1.39447E+12
152,MARKET ANALYSIS: Global Growth Worries May Pressure Stocks,http://www.lse.co.uk/AllNews.asp\?code=li1589ig&amp;headline=MARKET_ANALYSIS_Global_Growth_Worries_May_Pressure_Stocks,London South East,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.lse.co.uk,1.39447E+12
153,Stocks futures edge lower on weak Chinese export data,http://seekingalpha.com/news/1616793-stocks-futures-edge-lower-on-weak-chinese-export-data,Seeking Alpha,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,seekingalpha.com,1.39447E+12
154,"Stock Market News for March 10, 2014",http://www.zacks.com/stock/news/125764/stock-market-news-for-march-10-2014,Zacks.com,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.zacks.com,1.39447E+12
155,Market Hustle: Stock Futures Slide Amid Weak China Trade Data,http://www.thestreet.com/story/12522541/1/market-hustle-stock-futures-little-changed-after-weak-china-japan-data.html,TheStreet.com,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.thestreet.com,1.39447E+12
156,Today's Stock Market News and Earnings Calendar,http://moneymorning.com/2014/03/10/todays-stock-market-news-earnings-calendar-15/,Money Morning,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,moneymorning.com,1.39447E+12
157,"US STOCKS-Wall St to dip at open after record, China data",http://uk.reuters.com/article/2014/03/10/markets-usa-stocks-idUKL2N0M70OK20140310,Reuters UK,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,uk.reuters.com,1.39447E+12
158,US futures lower after record high,http://www.iol.co.za/business/international/us-futures-lower-after-record-high-1.1658991,Independent Online,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.iol.co.za,1.39447E+12
159,Stock Futures Dip After Asia Selloff,http://www.foxbusiness.com/markets/2014/03/10/stock-futures-dip-after-asia-selloff/\?cmpid=edpick,Fox Business,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.foxbusiness.com,1.39447E+12
160,"Dow Jones Industrial Average Points Lower; Data from China, Japan Disappoint",http://www.schaeffersresearch.com/commentary/content/ezines/dow+jones+industrial+average+points+lower+data+from+china+japan+disappoint/openingview.aspx\?id=120095,Schaeffers Research,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.schaeffersresearch.com,1.39447E+12
161,Stock Futures Slip on Weak China Data,http://stream.wsj.com/story/latest-headlines/SS-2-63399/SS-2-476772/,Wall Street Journal,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,stream.wsj.com,1.39447E+12
162,"US STOCKS-Futures edge lower after record high, China data",http://in.reuters.com/article/2014/03/10/markets-usa-stocks-idINL2N0M70MT20140310,Reuters,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,in.reuters.com,1.39447E+12
163,Uncertain Mood Prevails On Wall Street,http://www.rttnews.com/2283198/uncertain-mood-prevails-on-wall-street.aspx\?type=glcom,RTT News,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.rttnews.com,1.39447E+12
164,Futures Suggest A Slow Start Following A Mixed Week; Quarterly Earnings From  ...,http://www.ibtimes.com/futures-suggest-slow-start-following-mixed-week-quarterly-earnings-retailers-economic-data-should,International Business Times,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.ibtimes.com,1.39447E+12
165,"Stock futures ease as Chinese trade, payrolls compete",http://www.marketwatch.com/story/stock-futures-ease-as-chinese-trade-payrolls-compete-2014-03-10\?link=MW_latest_news,MarketWatch,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.marketwatch.com,1.39447E+12
166,Don't Chase Stocks in This Five-Year-Old Bull,http://investorplace.com/2014/03/daily-stock-market-news-dont-chase-stocks-five-year-old-bull/,Investorplace.com,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,investorplace.com,1.39447E+12
167,Opening Bell 10 March | Asian markets slump,http://www.livemint.com/Money/3wB94xRNBhiCci49b8mjGN/Opening-Bell-10-March--Asian-markets-slump.html,Livemint,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.livemint.com,1.39447E+12
168,3 Predictions for the New Week,http://www.fool.com/investing/general/2014/03/09/3-predictions-for-the-new-week.aspx,Motley Fool,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.fool.com,1.39447E+12
169,The Dow's 5 Most Hated Stocks,http://www.fool.com/investing/general/2014/03/08/the-dows-5-most-hated-stocks.aspx,Motley Fool,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.fool.com,1.39447E+12
170,This Week's Top Dow Stocks,http://www.fool.com/investing/general/2014/03/08/this-weeks-top-dow-stocks.aspx,Motley Fool,b,dchKRTV8vDviyCMH_lfUDTuFThh_M,www.fool.com,1.39447E+12
171,Bull Market Rivals '90s At Half Valuation As Demand Broadens,http://www.fa-mag.com/news/bull-market-rivals--90s-at-half-valuation-as-demand-broadens-17215.html,Financial Advisor Magazine,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,www.fa-mag.com,1.39447E+12
172,Bull Still Charging After Five Years,http://www.news-register.net/page/content.detail/id/596864/Bull-Still-Charging-After-Five-Y---.html,Wheeling News Register,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,www.news-register.net,1.39447E+12
173,A Secular Bull Market Arises From the 2009 Shadows,http://investorplace.com/2014/03/2009-secular-bull-market/,Investorplace.com,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,investorplace.com,1.39447E+12
174,U.S. Stock-Index Futures Are Little Changed After S&P 500 Record,http://www.sddt.com/News/article.cfm\?SourceCode=20140310ff,San Diego Source \(subscription\),b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,www.sddt.com,1.39447E+12
175,US Stocks Fall as Commodity Shares Lead Drop on China,http://www.businessweek.com/news/2014-03-10/u-dot-s-dot-stock-index-futures-are-little-changed-after-s-and-p-500-record,Businessweek,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,www.businessweek.com,1.39447E+12
176,Winners and losers of the bull market,http://money.cnn.com/2014/03/09/investing/stock-market-lookahead/,CNNMoney,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,money.cnn.com,1.39447E+12
177,"Despite obstacles, the bull market turns 5",http://seattletimes.com/html/businesstechnology/2023092711_apxbullmarketfiveyears.html,The Seattle Times,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,seattletimes.com,1.39447E+12
178,What Comes Next as the Bull Market Turns Five?,http://investorplace.com/2014/03/comes-next-bull-market-turns-five/,Investorplace.com,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,investorplace.com,1.39447E+12
179,"Happy 5th birthday, bull market",http://jamaica-gleaner.com/gleaner/20140310/int/int1.html,Jamaica Gleaner,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,jamaica-gleaner.com,1.39447E+12
180,Morning MoneyBeat: Will Bull Market Make It to Six?,http://blogs.wsj.com/moneybeat/2014/03/10/morning-moneybeat-will-bull-market-make-it-to-six/\?mod=WSJ_LatestHeadlines,Wall Street Journal \(blog\),b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,blogs.wsj.com,1.39447E+12
181,What the bull market has meant for Europe,http://www.cnbc.com/id/101479206,CNBC.com,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,www.cnbc.com,1.39447E+12
182,"Despite obstacles, bull market turns 5",http://www.times-gazette.com/ap%20general%20news/2014/03/10/despite-obstacles-bull-market-turns-5,Ashland Times Gazette \(subscription\),b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,www.times-gazette.com,1.39447E+12
183,"Despite crises, 5-year bull market may keep running",http://www.bostonglobe.com/business/2014/03/09/despite-obstacles-bull-market-turns/dAUfXD4zhG9YLFfHqL1WcP/story.html,Boston Globe,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,www.bostonglobe.com,1.39447E+12
184,"Despite many obstacles, bull market run turns 5",http://www.toledoblade.com/Stock-Market/2014/03/10/Despite-many-obstacles-bull-market-run-turns-5.html,Toledo Blade,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,www.toledoblade.com,1.39447E+12
185,"Despite several obstacles, the bull market makes it to year 5",http://gctelegram.com/news/business/f0007-BC-US-BullMarket-FiveYe-03-09-1646,The Garden City Telegram,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,gctelegram.com,1.39447E+12
186,Bull market charges into sixth year,http://www.stltoday.com/news/national/bull-market-charges-into-sixth-year/article_f4bcd4cd-c112-53a5-a95d-eab9f4603374.html,STLtoday.com,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,www.stltoday.com,1.39447E+12
187,The Bull Market Turns 5: Don't Break Out the Bubbly,http://www.thefiscaltimes.com/Columns/2014/03/09/Bull-Market-Turns-5-Don-t-Break-Out-Champagne,The Fiscal Times,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,www.thefiscaltimes.com,1.39447E+12
188,Bull market marks 5th birthday,http://wwlp.com/2014/03/09/bull-market-marks-5th-birthday/,WWLP 22News,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,wwlp.com,1.39447E+12
189,The 10 Best Stocks of the Bull Market,http://www.kiplinger.com/slideshow/investing/T052-S003-the-10-best-stocks-of-the-bull-market/,Kiplinger Personal Finance,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,www.kiplinger.com,1.39447E+12
190,The 10 Worst Stocks of the Bull Market,http://www.kiplinger.com/slideshow/investing/T052-S003-the-10-worst-stocks-of-the-bull-market/,Kiplinger Personal Finance,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,www.kiplinger.com,1.39447E+12
191,The Bull at 5: Where Do Stocks Go From Here?,http://www.fool.com/investing/general/2014/03/09/the-bull-at-5-where-do-stocks-go-from-here.aspx,Motley Fool,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,www.fool.com,1.39447E+12
192,Bull market celebrates 5th birthday; fourth-longest run for S&P 500 stocks since  ...,http://www.startribune.com/politics/national/249187161.html,Minneapolis Star Tribune,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,www.startribune.com,1.39447E+12
193,"Happy Birthday, Bull",http://online.barrons.com/article/SB50001424053111904628504579417220757475770.html\?mod=googlenews_barrons,Barron's,b,dI9ljXtoQ1MVO0MS9Jal_UwOprebM,online.barrons.com,1.39447E+12
